global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
6199,16,6199,0.9018491666666667,1.7865071511268615,-6.459485424566083,0.49824898958206176,0.35,8730,"{""0"": 1089, ""1"": 958, ""2"": 1032, ""3"": 1053, ""4"": 1029, ""5"": 1038}",connected
6299,16,6299,0.9002658333333333,1.7912025558948517,-6.459485424566083,0.5025190564990044,0.35,8730,"{""0"": 1099, ""1"": 976, ""2"": 1055, ""3"": 1074, ""4"": 1050, ""5"": 1045}",connected
6399,16,6399,0.8986825,1.7967644929885864,-6.459485424566083,0.5003480103611946,0.35,8730,"{""0"": 1115, ""1"": 988, ""2"": 1076, ""3"": 1101, ""4"": 1059, ""5"": 1060}",connected
6499,18,6499,0.8970991666666667,1.6714845728874206,-6.424455682022704,0.49766342163085936,0.35,8730,"{""0"": 1134, ""1"": 1007, ""2"": 1096, ""3"": 1108, ""4"": 1078, ""5"": 1076}",connected
6599,18,6599,0.8955158333333333,1.60913458943367,-6.424455682022704,0.4870105129480362,0.35,8730,"{""0"": 1151, ""1"": 1030, ""2"": 1110, ""3"": 1120, ""4"": 1102, ""5"": 1086}",connected
6699,18,6699,0.8939325,1.5117305505275727,-6.424455682022704,0.4823340979218483,0.35,8730,"{""0"": 1164, ""1"": 1054, ""2"": 1125, ""3"": 1134, ""4"": 1116, ""5"": 1106}",connected
6799,18,6799,0.8923491666666666,1.5270331692695618,-6.424455682022704,0.48158722549676897,0.35,8730,"{""0"": 1176, ""1"": 1069, ""2"": 1134, ""3"": 1151, ""4"": 1141, ""5"": 1128}",connected
6899,18,6899,0.8907658333333334,1.538757038116455,-6.424455682022704,0.4819134974479675,0.35,8730,"{""0"": 1191, ""1"": 1084, ""2"": 1151, ""3"": 1164, ""4"": 1166, ""5"": 1143}",connected
6999,18,6999,0.8891825,1.56034215092659,-6.424455682022704,0.47564795225858686,0.35,8730,"{""0"": 1203, ""1"": 1100, ""2"": 1172, ""3"": 1185, ""4"": 1181, ""5"": 1158}",connected
7099,18,7099,0.8875991666666667,1.6325798201560975,-6.424455682022704,0.4691482871770859,0.35,8730,"{""0"": 1217, ""1"": 1122, ""2"": 1179, ""3"": 1200, ""4"": 1203, ""5"": 1178}",connected
7199,20,7199,0.8860158333333333,1.6305683982372283,-6.400043386197649,0.46805356740951537,0.35,8730,"{""0"": 1231, ""1"": 1141, ""2"": 1198, ""3"": 1221, ""4"": 1220, ""5"": 1188}",connected
7299,20,7299,0.8844325,1.6260739320516586,-6.400043386197649,0.4705003643035889,0.35,8730,"{""0"": 1257, ""1"": 1152, ""2"": 1215, ""3"": 1232, ""4"": 1245, ""5"": 1198}",connected
7399,20,7399,0.8828491666666667,1.5753272074460982,-6.400043386197649,0.4754740923643112,0.35,8730,"{""0"": 1273, ""1"": 1176, ""2"": 1233, ""3"": 1248, ""4"": 1258, ""5"": 1211}",connected
7499,20,7499,0.8812658333333333,1.476853306889534,-6.400043386197649,0.47754191368818283,0.35,8730,"{""0"": 1289, ""1"": 1192, ""2"": 1248, ""3"": 1262, ""4"": 1277, ""5"": 1231}",connected
7599,20,7599,0.8796825,1.4166147887706757,-6.400043386197649,0.4736823695898056,0.35,8730,"{""0"": 1311, ""1"": 1207, ""2"": 1264, ""3"": 1275, ""4"": 1291, ""5"": 1251}",connected
7699,20,7699,0.8780991666666667,1.399629344344139,-6.400043386197649,0.4705012822151184,0.35,8730,"{""0"": 1329, ""1"": 1219, ""2"": 1284, ""3"": 1291, ""4"": 1306, ""5"": 1270}",connected
7799,20,7799,0.8765158333333334,1.3941986602544785,-6.400043386197649,0.47056988507509234,0.35,8730,"{""0"": 1348, ""1"": 1239, ""2"": 1304, ""3"": 1307, ""4"": 1317, ""5"": 1284}",connected
7899,22,7899,0.8749325,1.4699632412195205,-6.376445781333711,0.4685063940286636,0.35,8730,"{""0"": 1363, ""1"": 1258, ""2"": 1316, ""3"": 1320, ""4"": 1343, ""5"": 1299}",connected
7999,22,7999,0.8733491666666666,1.4813648557662964,-6.376445781333711,0.47117746084928513,0.35,8730,"{""0"": 1391, ""1"": 1265, ""2"": 1324, ""3"": 1343, ""4"": 1361, ""5"": 1315}",connected
8099,22,8099,0.8717658333333334,1.5056150984764098,-6.376445781333711,0.47013045400381087,0.35,8730,"{""0"": 1410, ""1"": 1278, ""2"": 1333, ""3"": 1358, ""4"": 1386, ""5"": 1334}",connected
8199,22,8199,0.8701825000000001,1.4846494233608245,-6.376445781333711,0.46906048476696016,0.35,8730,"{""0"": 1431, ""1"": 1291, ""2"": 1347, ""3"": 1376, ""4"": 1397, ""5"": 1357}",connected
8299,22,8299,0.8685991666666667,1.4583703100681304,-6.376445781333711,0.4695280757546425,0.35,8730,"{""0"": 1453, ""1"": 1304, ""2"": 1365, ""3"": 1396, ""4"": 1414, ""5"": 1367}",connected
8399,22,8399,0.8670158333333333,1.478608132004738,-6.376445781333711,0.46947284758090974,0.35,8730,"{""0"": 1469, ""1"": 1317, ""2"": 1384, ""3"": 1413, ""4"": 1435, ""5"": 1381}",connected
8499,22,8499,0.8654325,1.4246664464473724,-6.376445781333711,0.4641511929035187,0.35,8730,"{""0"": 1483, ""1"": 1329, ""2"": 1402, ""3"": 1435, ""4"": 1453, ""5"": 1397}",connected
8599,24,8599,0.8638491666666667,1.4079577666521073,-6.367756893858314,0.46335418701171877,0.35,8730,"{""0"": 1496, ""1"": 1348, ""2"": 1418, ""3"": 1449, ""4"": 1467, ""5"": 1421}",connected
8699,24,8699,0.8622658333333333,1.3464883625507356,-6.367756893858314,0.4624000319838524,0.35,8730,"{""0"": 1514, ""1"": 1362, ""2"": 1441, ""3"": 1461, ""4"": 1478, ""5"": 1443}",connected
8799,24,8799,0.8606825,1.3136483711004256,-6.367756893858314,0.460957205593586,0.35,8730,"{""0"": 1528, ""1"": 1384, ""2"": 1452, ""3"": 1484, ""4"": 1493, ""5"": 1458}",connected
8899,24,8899,0.8590991666666666,1.2646567791700363,-6.367756893858314,0.45955121457576753,0.35,8730,"{""0"": 1543, ""1"": 1393, ""2"": 1469, ""3"": 1495, ""4"": 1511, ""5"": 1488}",connected
8999,24,8999,0.8575158333333334,1.268064723610878,-6.367756893858314,0.46573763132095336,0.35,8730,"{""0"": 1552, ""1"": 1411, ""2"": 1480, ""3"": 1523, ""4"": 1530, ""5"": 1503}",connected
9099,24,9099,0.8559325,1.3407817673683167,-6.367756893858314,0.46544329077005386,0.35,8730,"{""0"": 1564, ""1"": 1425, ""2"": 1506, ""3"": 1540, ""4"": 1547, ""5"": 1517}",connected
9199,24,9199,0.8543491666666667,1.3407067811489106,-6.367756893858314,0.46927289068698885,0.35,8730,"{""0"": 1583, ""1"": 1439, ""2"": 1519, ""3"": 1562, ""4"": 1564, ""5"": 1532}",connected
9299,26,9299,0.8527658333333333,1.4143966442346574,-6.363315279523913,0.47962748527526855,0.35,8730,"{""0"": 1594, ""1"": 1457, ""2"": 1528, ""3"": 1583, ""4"": 1583, ""5"": 1554}",connected
9399,26,9399,0.8511825,1.4036496967077254,-6.363315279523913,0.4732051032781601,0.35,8730,"{""0"": 1608, ""1"": 1473, ""2"": 1550, ""3"": 1595, ""4"": 1604, ""5"": 1569}",connected
9499,26,9499,0.8495991666666667,1.3546889251470566,-6.363315279523913,0.48125679105520247,0.35,8730,"{""0"": 1628, ""1"": 1488, ""2"": 1569, ""3"": 1603, ""4"": 1622, ""5"": 1589}",connected
9599,26,9599,0.8480158333333333,1.3028870314359664,-6.363315279523913,0.47549524396657944,0.35,8730,"{""0"": 1650, ""1"": 1506, ""2"": 1584, ""3"": 1618, ""4"": 1641, ""5"": 1600}",connected
9699,26,9699,0.8464325,1.260925483107567,-6.363315279523913,0.47699333310127257,0.35,8730,"{""0"": 1661, ""1"": 1527, ""2"": 1603, ""3"": 1639, ""4"": 1658, ""5"": 1611}",connected
9799,26,9799,0.8448491666666667,1.256505598425865,-6.363315279523913,0.4798732662200928,0.35,8730,"{""0"": 1680, ""1"": 1539, ""2"": 1621, ""3"": 1657, ""4"": 1677, ""5"": 1625}",connected
9899,26,9899,0.8432658333333334,1.2380070996284485,-6.363315279523913,0.46983405768871306,0.35,8730,"{""0"": 1693, ""1"": 1562, ""2"": 1644, ""3"": 1673, ""4"": 1688, ""5"": 1639}",connected
9999,26,9999,0.8416825,1.256219300031662,-6.363315279523913,0.4735178679227829,0.35,8730,"{""0"": 1706, ""1"": 1584, ""2"": 1667, ""3"": 1692, ""4"": 1698, ""5"": 1652}",connected
10099,28,10099,0.8400991666666666,1.2858329331874847,-6.3591910399263725,0.46857060223817826,0.35,8730,"{""0"": 1723, ""1"": 1601, ""2"": 1680, ""3"": 1710, ""4"": 1719, ""5"": 1666}",connected
10199,28,10199,0.8385158333333333,1.3048075503110885,-6.3591910399263725,0.4685019955039024,0.35,8730,"{""0"": 1737, ""1"": 1614, ""2"": 1703, ""3"": 1723, ""4"": 1738, ""5"": 1684}",connected
10299,28,10299,0.8369325000000001,1.3490876215696335,-6.3591910399263725,0.473888227045536,0.35,8730,"{""0"": 1745, ""1"": 1634, ""2"": 1721, ""3"": 1751, ""4"": 1750, ""5"": 1698}",connected
10399,28,10399,0.8353491666666667,1.3492826509475708,-6.3591910399263725,0.47051367461681365,0.35,8730,"{""0"": 1764, ""1"": 1640, ""2"": 1735, ""3"": 1766, ""4"": 1777, ""5"": 1717}",connected
10499,28,10499,0.8337658333333333,1.3004094171524048,-6.3591910399263725,0.4708550247550011,0.35,8730,"{""0"": 1781, ""1"": 1659, ""2"": 1754, ""3"": 1784, ""4"": 1787, ""5"": 1734}",connected
10599,28,10599,0.8321825,1.275229036808014,-6.3591910399263725,0.4744961467385292,0.35,8730,"{""0"": 1807, ""1"": 1671, ""2"": 1776, ""3"": 1807, ""4"": 1792, ""5"": 1746}",connected
10699,28,10699,0.8305991666666667,1.2186880934238433,-6.3591910399263725,0.47336611479520796,0.35,8730,"{""0"": 1823, ""1"": 1685, ""2"": 1789, ""3"": 1830, ""4"": 1812, ""5"": 1760}",connected
10799,30,10799,0.8290158333333333,1.202427008152008,-6.363466035046925,0.4792204454541206,0.35,8730,"{""0"": 1844, ""1"": 1706, ""2"": 1805, ""3"": 1841, ""4"": 1828, ""5"": 1775}",connected
10899,30,10899,0.8274325,1.1973831832408905,-6.363466035046925,0.48413597255945207,0.35,8730,"{""0"": 1855, ""1"": 1731, ""2"": 1820, ""3"": 1854, ""4"": 1849, ""5"": 1790}",connected
10999,30,10999,0.8258491666666667,1.1760056018829346,-6.363466035046925,0.47901917606592176,0.35,8730,"{""0"": 1867, ""1"": 1743, ""2"": 1837, ""3"": 1882, ""4"": 1867, ""5"": 1803}",connected
11099,30,11099,0.8242658333333334,1.2716853100061416,-6.363466035046925,0.4838296082615852,0.35,8730,"{""0"": 1887, ""1"": 1767, ""2"": 1848, ""3"": 1905, ""4"": 1876, ""5"": 1816}",connected
11199,30,11199,0.8226825,1.3236330032348633,-6.363466035046925,0.4835336446762085,0.35,8730,"{""0"": 1905, ""1"": 1787, ""2"": 1861, ""3"": 1920, ""4"": 1895, ""5"": 1831}",connected
11299,30,11299,0.8210991666666667,1.3762390726804734,-6.363466035046925,0.47698587775230405,0.35,8730,"{""0"": 1913, ""1"": 1806, ""2"": 1874, ""3"": 1935, ""4"": 1924, ""5"": 1847}",connected
11399,30,11399,0.8195158333333333,1.4743836683034897,-6.363466035046925,0.4810474923253059,0.35,8730,"{""0"": 1922, ""1"": 1823, ""2"": 1905, ""3"": 1948, ""4"": 1939, ""5"": 1862}",connected
11499,32,11499,0.8179325000000001,1.3909529805183412,-6.417567897238769,0.47853612422943115,0.35,8730,"{""0"": 1943, ""1"": 1836, ""2"": 1920, ""3"": 1969, ""4"": 1951, ""5"": 1880}",connected
11599,32,11599,0.8163491666666667,1.3736030739545821,-6.417567897238769,0.47363434195518495,0.35,8730,"{""0"": 1964, ""1"": 1848, ""2"": 1939, ""3"": 1982, ""4"": 1965, ""5"": 1901}",connected
11699,32,11699,0.8147658333333333,1.285984710454941,-6.417567897238769,0.47437624603509904,0.35,8730,"{""0"": 1987, ""1"": 1861, ""2"": 1957, ""3"": 1999, ""4"": 1974, ""5"": 1921}",connected
11799,32,11799,0.8131825,1.2168345934152602,-6.417567897238769,0.47169247150421145,0.35,8730,"{""0"": 2015, ""1"": 1881, ""2"": 1962, ""3"": 2007, ""4"": 1990, ""5"": 1944}",connected
11899,32,11899,0.8115991666666666,1.2503160566091538,-6.417567897238769,0.46928094536066056,0.35,8730,"{""0"": 2034, ""1"": 1899, ""2"": 1976, ""3"": 2027, ""4"": 2010, ""5"": 1953}",connected
11999,32,11999,0.8100158333333334,1.259980029463768,-6.417567897238769,0.46984583735466,0.35,8730,"{""0"": 2047, ""1"": 1920, ""2"": 1995, ""3"": 2040, ""4"": 2026, ""5"": 1971}",connected
12099,32,12099,0.8084325,1.446590811610222,-6.417567897238769,0.4778599742054939,0.35,8730,"{""0"": 2060, ""1"": 1935, ""2"": 2016, ""3"": 2054, ""4"": 2046, ""5"": 1988}",connected
12199,34,12199,0.8068491666666666,1.5211459708213806,-6.423983769436531,0.4809081995487213,0.35,8730,"{""0"": 2075, ""1"": 1956, ""2"": 2028, ""3"": 2066, ""4"": 2064, ""5"": 2010}",connected
12299,34,12299,0.8052658333333333,1.568174803853035,-6.423983769436531,0.48523107945919036,0.35,8730,"{""0"": 2090, ""1"": 1974, ""2"": 2049, ""3"": 2081, ""4"": 2079, ""5"": 2026}",connected
12399,34,12399,0.8036825000000001,1.6232683801651,-6.423983769436531,0.4872636589407921,0.35,8730,"{""0"": 2108, ""1"": 1994, ""2"": 2059, ""3"": 2104, ""4"": 2094, ""5"": 2040}",connected
12499,34,12499,0.8020991666666667,1.54391375541687,-6.423983769436531,0.477695494890213,0.35,8730,"{""0"": 2122, ""1"": 2006, ""2"": 2081, ""3"": 2125, ""4"": 2108, ""5"": 2057}",connected
12599,34,12599,0.8005158333333333,1.5072366464138032,-6.423983769436531,0.47530062913894655,0.35,8730,"{""0"": 2141, ""1"": 2015, ""2"": 2099, ""3"": 2141, ""4"": 2128, ""5"": 2075}",connected
12699,34,12699,0.7989325,1.4254406344890596,-6.423983769436531,0.4710401782393456,0.35,8730,"{""0"": 2156, ""1"": 2031, ""2"": 2113, ""3"": 2156, ""4"": 2149, ""5"": 2094}",connected
12799,34,12799,0.7973491666666667,1.4467452895641326,-6.423983769436531,0.4744484439492226,0.35,8730,"{""0"": 2166, ""1"": 2046, ""2"": 2123, ""3"": 2179, ""4"": 2169, ""5"": 2116}",connected
12899,36,12899,0.7957658333333333,1.4080364251136779,-6.467605063032049,0.47814381718635557,0.35,8730,"{""0"": 2183, ""1"": 2066, ""2"": 2131, ""3"": 2189, ""4"": 2204, ""5"": 2126}",connected
12999,36,12999,0.7941825,1.38289575278759,-6.467605063032049,0.4801638051867485,0.35,8730,"{""0"": 2208, ""1"": 2083, ""2"": 2140, ""3"": 2201, ""4"": 2227, ""5"": 2140}",connected
13099,36,13099,0.7925991666666667,1.4673173636198045,-6.467605063032049,0.48073180437088014,0.35,8730,"{""0"": 2227, ""1"": 2091, ""2"": 2159, ""3"": 2221, ""4"": 2245, ""5"": 2156}",connected
13199,36,13199,0.7910158333333334,1.393254035115242,-6.467605063032049,0.48133830934762956,0.35,8730,"{""0"": 2236, ""1"": 2107, ""2"": 2179, ""3"": 2244, ""4"": 2257, ""5"": 2176}",connected
13299,36,13299,0.7894325,1.3918305051326751,-6.467605063032049,0.4789391025900841,0.35,8730,"{""0"": 2250, ""1"": 2123, ""2"": 2200, ""3"": 2264, ""4"": 2272, ""5"": 2190}",connected
