global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
45699,154,20000,0.27643249999999997,0.010132415669504553,-1.614549912479706,0.0,0.0,0,"{""0"": 7235, ""1"": 7865, ""2"": 8369, ""3"": 7553, ""4"": 9489, ""5"": 5188}",connected
45799,154,20000,0.2748491666666667,0.00980860238429159,-1.614549912479706,0.0,0.0,0,"{""0"": 7270, ""1"": 7873, ""2"": 8378, ""3"": 7585, ""4"": 9500, ""5"": 5193}",connected
45899,154,20000,0.2732658333333333,0.010555797808337956,-1.614549912479706,0.0,0.0,0,"{""0"": 7289, ""1"": 7882, ""2"": 8379, ""3"": 7643, ""4"": 9506, ""5"": 5200}",connected
45999,156,20000,0.27168249999999994,0.010203981699887663,-1.5942699148878454,0.0,0.0,0,"{""0"": 7304, ""1"": 7897, ""2"": 8401, ""3"": 7655, ""4"": 9538, ""5"": 5204}",connected
46099,158,20000,0.27009916666666667,0.011459741555154324,-1.4617399187805131,0.0,0.0,0,"{""0"": 7318, ""1"": 7917, ""2"": 8426, ""3"": 7662, ""4"": 9559, ""5"": 5217}",connected
46199,158,20000,0.2685158333333334,0.012266115059610457,-1.4617399187805131,0.0,0.0,0,"{""0"": 7363, ""1"": 7928, ""2"": 8433, ""3"": 7668, ""4"": 9574, ""5"": 5233}",connected
46299,158,20000,0.26693250000000013,0.01193819519598037,-1.4617399187805131,0.0,0.0,0,"{""0"": 7379, ""1"": 7937, ""2"": 8444, ""3"": 7706, ""4"": 9595, ""5"": 5238}",connected
46399,160,20000,0.26534916666666675,0.013344030159059913,-1.3035399243421852,0.0,0.0,0,"{""0"": 7389, ""1"": 7948, ""2"": 8475, ""3"": 7714, ""4"": 9630, ""5"": 5243}",connected
46499,160,20000,0.26376583333333337,0.013679827742744238,-1.3035399243421852,0.0,0.0,0,"{""0"": 7397, ""1"": 7975, ""2"": 8519, ""3"": 7721, ""4"": 9638, ""5"": 5249}",connected
46599,160,20000,0.2621825000000001,0.01376924779266119,-1.3035399243421852,0.0,0.0,0,"{""0"": 7405, ""1"": 7988, ""2"": 8562, ""3"": 7737, ""4"": 9655, ""5"": 5252}",connected
46699,162,20000,0.2605991666666667,0.013397790708113462,-1.175259926863946,0.0,0.0,0,"{""0"": 7408, ""1"": 8001, ""2"": 8588, ""3"": 7755, ""4"": 9690, ""5"": 5257}",connected
46799,162,20000,0.25901583333333333,0.012071389278862626,-1.175259926863946,0.0,0.0,0,"{""0"": 7417, ""1"": 8024, ""2"": 8607, ""3"": 7770, ""4"": 9715, ""5"": 5266}",connected
46899,164,20000,0.25743250000000006,0.012167656116653235,-0.987709927209653,0.0,0.0,0,"{""0"": 7427, ""1"": 8040, ""2"": 8631, ""3"": 7787, ""4"": 9740, ""5"": 5274}",connected
46999,164,20000,0.2558491666666667,0.011518509935121983,-0.987709927209653,0.0,0.0,0,"{""0"": 7439, ""1"": 8056, ""2"": 8649, ""3"": 7795, ""4"": 9765, ""5"": 5295}",connected
47099,164,20000,0.2542658333333333,0.011959973045159132,-0.987709927209653,0.0,0.0,0,"{""0"": 7469, ""1"": 8062, ""2"": 8668, ""3"": 7804, ""4"": 9795, ""5"": 5301}",connected
47199,166,20000,0.25268250000000003,0.012200822769664228,-0.8309299310995266,0.0,0.0,0,"{""0"": 7479, ""1"": 8082, ""2"": 8686, ""3"": 7815, ""4"": 9820, ""5"": 5317}",connected
