global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,action_counts,connection_status
48699,160,20000,0.2289325000000001,0.001570029683643952,-4.66483970049303,"{""0"": 9180, ""1"": 6772, ""2"": 8167, ""3"": 7062, ""4"": 8516, ""5"": 9002}",connected
48799,160,20000,0.2273491666666667,0.0013959229149622843,-4.66483970049303,"{""0"": 9201, ""1"": 6778, ""2"": 8178, ""3"": 7075, ""4"": 8543, ""5"": 9024}",connected
48899,160,20000,0.22576583333333344,0.0015244645028724335,-4.66483970049303,"{""0"": 9213, ""1"": 6787, ""2"": 8190, ""3"": 7102, ""4"": 8566, ""5"": 9041}",connected
48999,160,20000,0.22418250000000006,0.001759754654194694,-4.66483970049303,"{""0"": 9217, ""1"": 6795, ""2"": 8199, ""3"": 7126, ""4"": 8605, ""5"": 9057}",connected
49099,160,20000,0.22259916666666668,0.0017981066516949795,-4.66483970049303,"{""0"": 9239, ""1"": 6798, ""2"": 8204, ""3"": 7154, ""4"": 8637, ""5"": 9067}",connected
49199,160,20000,0.2210158333333334,0.0016596579880570062,-4.66483970049303,"{""0"": 9247, ""1"": 6805, ""2"": 8215, ""3"": 7179, ""4"": 8667, ""5"": 9086}",connected
49299,162,20000,0.21943250000000003,0.0012740329862572252,-4.716170800426044,"{""0"": 9277, ""1"": 6808, ""2"": 8229, ""3"": 7191, ""4"": 8690, ""5"": 9104}",connected
49399,162,20000,0.21784916666666665,0.0015021209191763774,-4.716170800426044,"{""0"": 9291, ""1"": 6812, ""2"": 8247, ""3"": 7201, ""4"": 8711, ""5"": 9137}",connected
49499,162,20000,0.21626583333333338,0.0019339854098507202,-4.716170800426044,"{""0"": 9306, ""1"": 6819, ""2"": 8250, ""3"": 7218, ""4"": 8741, ""5"": 9165}",connected
49599,162,20000,0.2146825,0.0022237250773468986,-4.716170800426044,"{""0"": 9328, ""1"": 6824, ""2"": 8257, ""3"": 7234, ""4"": 8764, ""5"": 9192}",connected
49699,162,20000,0.21309916666666662,0.00250042741332436,-4.716170800426044,"{""0"": 9349, ""1"": 6833, ""2"": 8269, ""3"": 7256, ""4"": 8786, ""5"": 9206}",connected
49799,162,20000,0.21151583333333346,0.002073611891537439,-4.716170800426044,"{""0"": 9373, ""1"": 6839, ""2"": 8293, ""3"": 7276, ""4"": 8807, ""5"": 9211}",connected
49899,162,20000,0.20993250000000008,0.0019095079734688626,-4.716170800426044,"{""0"": 9380, ""1"": 6843, ""2"": 8302, ""3"": 7313, ""4"": 8846, ""5"": 9215}",connected
49999,164,20000,0.2083491666666667,0.001998997273040004,-4.691323503945023,"{""0"": 9394, ""1"": 6848, ""2"": 8321, ""3"": 7332, ""4"": 8883, ""5"": 9221}",connected
50099,164,20000,0.20676583333333343,0.002452817639277782,-4.691323503945023,"{""0"": 9428, ""1"": 6861, ""2"": 8336, ""3"": 7351, ""4"": 8898, ""5"": 9225}",connected
50199,164,20000,0.20518250000000005,0.0025381568950251674,-4.691323503945023,"{""0"": 9461, ""1"": 6867, ""2"": 8347, ""3"": 7367, ""4"": 8920, ""5"": 9237}",connected
50299,164,20000,0.20359916666666666,0.0026638472118065692,-4.691323503945023,"{""0"": 9488, ""1"": 6880, ""2"": 8369, ""3"": 7376, ""4"": 8942, ""5"": 9244}",connected
50399,164,20000,0.2020158333333334,0.002539368541620206,-4.691323503945023,"{""0"": 9499, ""1"": 6881, ""2"": 8404, ""3"": 7387, ""4"": 8960, ""5"": 9268}",connected
50499,164,20000,0.2004325,0.002015319110651035,-4.691323503945023,"{""0"": 9502, ""1"": 6887, ""2"": 8415, ""3"": 7415, ""4"": 8993, ""5"": 9287}",connected
50599,164,20000,0.19884916666666663,0.002234961685608141,-4.691323503945023,"{""0"": 9552, ""1"": 6902, ""2"": 8432, ""3"": 7422, ""4"": 9001, ""5"": 9290}",connected
50699,166,20000,0.19726583333333336,0.0021639097516890616,-4.669228181927465,"{""0"": 9576, ""1"": 6904, ""2"": 8454, ""3"": 7443, ""4"": 9028, ""5"": 9294}",connected
50799,166,20000,0.19568249999999998,0.002318682469194755,-4.669228181927465,"{""0"": 9607, ""1"": 6920, ""2"": 8481, ""3"": 7449, ""4"": 9041, ""5"": 9301}",connected
50899,166,20000,0.1940991666666666,0.0022533149280934595,-4.669228181927465,"{""0"": 9618, ""1"": 6930, ""2"": 8495, ""3"": 7455, ""4"": 9079, ""5"": 9322}",connected
50999,166,20000,0.19251583333333344,0.0020698196280864068,-4.669228181927465,"{""0"": 9644, ""1"": 6945, ""2"": 8509, ""3"": 7458, ""4"": 9106, ""5"": 9337}",connected
51099,166,20000,0.19093250000000006,0.0020124783710343762,-4.669228181927465,"{""0"": 9659, ""1"": 6951, ""2"": 8533, ""3"": 7480, ""4"": 9135, ""5"": 9341}",connected
51199,166,20000,0.1893491666666668,0.0021321232678019443,-4.669228181927465,"{""0"": 9675, ""1"": 6960, ""2"": 8550, ""3"": 7507, ""4"": 9158, ""5"": 9349}",connected
51299,166,20000,0.1877658333333334,0.0023617154231760653,-4.669228181927465,"{""0"": 9682, ""1"": 6969, ""2"": 8568, ""3"": 7521, ""4"": 9188, ""5"": 9371}",connected
51399,168,20000,0.18618250000000003,0.002437115036591422,-4.648195634246804,"{""0"": 9700, ""1"": 6984, ""2"": 8587, ""3"": 7538, ""4"": 9213, ""5"": 9377}",connected
51499,168,20000,0.18459916666666676,0.002694536448980216,-4.648195634246804,"{""0"": 9705, ""1"": 6986, ""2"": 8652, ""3"": 7545, ""4"": 9227, ""5"": 9384}",connected
51599,168,20000,0.18301583333333338,0.0025289206704474055,-4.648195634246804,"{""0"": 9724, ""1"": 6994, ""2"": 8662, ""3"": 7557, ""4"": 9243, ""5"": 9419}",connected
51699,168,20000,0.1814325,0.0026082579093053937,-4.648195634246804,"{""0"": 9747, ""1"": 7003, ""2"": 8672, ""3"": 7569, ""4"": 9278, ""5"": 9430}",connected
51799,168,20000,0.17984916666666673,0.0031550815104856157,-4.648195634246804,"{""0"": 9775, ""1"": 7012, ""2"": 8689, ""3"": 7582, ""4"": 9293, ""5"": 9448}",connected
51899,168,20000,0.17826583333333335,0.002866261489398312,-4.648195634246804,"{""0"": 9792, ""1"": 7023, ""2"": 8699, ""3"": 7608, ""4"": 9320, ""5"": 9457}",connected
51999,168,20000,0.17668249999999996,0.0027213860661140644,-4.648195634246804,"{""0"": 9834, ""1"": 7025, ""2"": 8702, ""3"": 7627, ""4"": 9349, ""5"": 9462}",connected
52099,168,20000,0.1750991666666667,0.0022672519512707367,-4.648195634246804,"{""0"": 9854, ""1"": 7035, ""2"": 8709, ""3"": 7653, ""4"": 9372, ""5"": 9476}",connected
52199,170,20000,0.17351583333333342,0.0021320111173554323,-4.621439554132521,"{""0"": 9879, ""1"": 7037, ""2"": 8754, ""3"": 7655, ""4"": 9392, ""5"": 9482}",connected
52299,170,20000,0.17193250000000004,0.002620980859210249,-4.621439554132521,"{""0"": 9922, ""1"": 7049, ""2"": 8763, ""3"": 7666, ""4"": 9412, ""5"": 9487}",connected
52399,170,20000,0.17034916666666677,0.0032791981092304924,-4.621439554132521,"{""0"": 9940, ""1"": 7082, ""2"": 8794, ""3"": 7666, ""4"": 9419, ""5"": 9498}",connected
52499,170,20000,0.1687658333333334,0.0036579314287519082,-4.621439554132521,"{""0"": 9943, ""1"": 7105, ""2"": 8821, ""3"": 7684, ""4"": 9442, ""5"": 9504}",connected
52599,170,20000,0.1671825,0.0037767078398610464,-4.621439554132521,"{""0"": 9947, ""1"": 7124, ""2"": 8859, ""3"": 7699, ""4"": 9462, ""5"": 9508}",connected
52699,170,20000,0.16559916666666674,0.003363433735212311,-4.621439554132521,"{""0"": 9949, ""1"": 7143, ""2"": 8924, ""3"": 7705, ""4"": 9465, ""5"": 9513}",connected
52799,170,20000,0.16401583333333336,0.0032091609769850037,-4.621439554132521,"{""0"": 9966, ""1"": 7152, ""2"": 8935, ""3"": 7735, ""4"": 9497, ""5"": 9514}",connected
52899,172,20000,0.16243249999999998,0.0031109793730138336,-4.665463873245753,"{""0"": 9977, ""1"": 7166, ""2"": 8956, ""3"": 7744, ""4"": 9534, ""5"": 9522}",connected
52999,172,20000,0.1608491666666667,0.003027162908256287,-4.665463873245753,"{""0"": 10012, ""1"": 7174, ""2"": 8960, ""3"": 7766, ""4"": 9549, ""5"": 9538}",connected
53099,172,20000,0.15926583333333333,0.0031141581835981923,-4.665463873245753,"{""0"": 10042, ""1"": 7182, ""2"": 8961, ""3"": 7777, ""4"": 9565, ""5"": 9572}",connected
53199,172,20000,0.15768249999999995,0.0024863904183439443,-4.665463873245753,"{""0"": 10096, ""1"": 7192, ""2"": 8963, ""3"": 7780, ""4"": 9568, ""5"": 9600}",connected
53299,172,20000,0.15609916666666668,0.0024332003205199725,-4.665463873245753,"{""0"": 10122, ""1"": 7196, ""2"": 8966, ""3"": 7793, ""4"": 9588, ""5"": 9634}",connected
53399,172,20000,0.1545158333333334,0.0023188585523166694,-4.665463873245753,"{""0"": 10131, ""1"": 7207, ""2"": 8975, ""3"": 7800, ""4"": 9606, ""5"": 9680}",connected
53499,172,20000,0.15293250000000003,0.0019239672608091496,-4.665463873245753,"{""0"": 10142, ""1"": 7217, ""2"": 9000, ""3"": 7806, ""4"": 9614, ""5"": 9720}",connected
53599,174,20000,0.15134916666666676,0.002256070924049709,-4.645646466035396,"{""0"": 10150, ""1"": 7221, ""2"": 9033, ""3"": 7820, ""4"": 9633, ""5"": 9742}",connected
53699,174,20000,0.14976583333333338,0.002023754128313158,-4.645646466035396,"{""0"": 10191, ""1"": 7223, ""2"": 9047, ""3"": 7832, ""4"": 9655, ""5"": 9751}",connected
53799,174,20000,0.1481825000000001,0.001686237019021064,-4.645646466035396,"{""0"": 10219, ""1"": 7227, ""2"": 9061, ""3"": 7848, ""4"": 9679, ""5"": 9765}",connected
53899,174,20000,0.14659916666666672,0.0016646721039433033,-4.645646466035396,"{""0"": 10233, ""1"": 7246, ""2"": 9097, ""3"": 7857, ""4"": 9697, ""5"": 9769}",connected
53999,174,20000,0.14501583333333334,0.0015758103635744192,-4.645646466035396,"{""0"": 10252, ""1"": 7257, ""2"": 9107, ""3"": 7875, ""4"": 9715, ""5"": 9793}",connected
54099,174,20000,0.14343250000000007,0.0016092453079181723,-4.645646466035396,"{""0"": 10260, ""1"": 7280, ""2"": 9126, ""3"": 7894, ""4"": 9735, ""5"": 9804}",connected
54199,174,20000,0.1418491666666667,0.0017188707008608617,-4.645646466035396,"{""0"": 10274, ""1"": 7297, ""2"": 9145, ""3"": 7912, ""4"": 9758, ""5"": 9813}",connected
54299,176,20000,0.1402658333333333,0.0017018310335697607,-4.616670855674893,"{""0"": 10282, ""1"": 7306, ""2"": 9155, ""3"": 7935, ""4"": 9784, ""5"": 9837}",connected
54399,176,20000,0.13868250000000004,0.0013445025635883212,-4.616670855674893,"{""0"": 10340, ""1"": 7314, ""2"": 9159, ""3"": 7941, ""4"": 9788, ""5"": 9857}",connected
54499,176,20000,0.13709916666666666,0.0017203191510634496,-4.616670855674893,"{""0"": 10430, ""1"": 7315, ""2"": 9160, ""3"": 7943, ""4"": 9792, ""5"": 9859}",connected
54599,176,20000,0.1355158333333334,0.0014689361603814177,-4.616670855674893,"{""0"": 10524, ""1"": 7316, ""2"": 9162, ""3"": 7943, ""4"": 9793, ""5"": 9861}",connected
54699,176,20000,0.13393250000000012,0.0021003637136891486,-4.616670855674893,"{""0"": 10588, ""1"": 7326, ""2"": 9174, ""3"": 7952, ""4"": 9795, ""5"": 9864}",connected
54799,176,20000,0.13234916666666674,0.0020907228332362137,-4.616670855674893,"{""0"": 10644, ""1"": 7337, ""2"": 9177, ""3"": 7958, ""4"": 9807, ""5"": 9876}",connected
54899,176,20000,0.13076583333333336,0.002143818762851879,-4.616670855674893,"{""0"": 10706, ""1"": 7349, ""2"": 9184, ""3"": 7965, ""4"": 9815, ""5"": 9880}",connected
54999,176,20000,0.1291825000000001,0.0027968750064610503,-4.616670855674893,"{""0"": 10724, ""1"": 7362, ""2"": 9192, ""3"": 8007, ""4"": 9819, ""5"": 9895}",connected
55099,178,20000,0.1275991666666667,0.002741968375921715,-4.740597172961571,"{""0"": 10729, ""1"": 7375, ""2"": 9222, ""3"": 8014, ""4"": 9853, ""5"": 9906}",connected
55199,178,20000,0.12601583333333333,0.0032310989653342405,-4.740597172961571,"{""0"": 10755, ""1"": 7382, ""2"": 9232, ""3"": 8039, ""4"": 9869, ""5"": 9922}",connected
55299,178,20000,0.12443250000000006,0.002951873069687281,-4.740597172961571,"{""0"": 10769, ""1"": 7402, ""2"": 9265, ""3"": 8044, ""4"": 9881, ""5"": 9938}",connected
55399,178,20000,0.12284916666666668,0.002338376911939122,-4.740597172961571,"{""0"": 10796, ""1"": 7420, ""2"": 9282, ""3"": 8057, ""4"": 9897, ""5"": 9947}",connected
55499,178,20000,0.1212658333333333,0.0023405317935976198,-4.740597172961571,"{""0"": 10801, ""1"": 7432, ""2"": 9301, ""3"": 8082, ""4"": 9928, ""5"": 9955}",connected
55599,178,20000,0.11968250000000002,0.002233402856218163,-4.740597172961571,"{""0"": 10834, ""1"": 7448, ""2"": 9318, ""3"": 8092, ""4"": 9936, ""5"": 9971}",connected
55699,178,20000,0.11809916666666664,0.002287660640431568,-4.740597172961571,"{""0"": 10851, ""1"": 7458, ""2"": 9341, ""3"": 8102, ""4"": 9953, ""5"": 9994}",connected
55799,180,20000,0.11651583333333337,0.0023606450721854345,-4.714852141742594,"{""0"": 10871, ""1"": 7460, ""2"": 9369, ""3"": 8109, ""4"": 9989, ""5"": 10001}",connected
55899,180,20000,0.1149325000000001,0.002239855275256559,-4.714852141742594,"{""0"": 10896, ""1"": 7474, ""2"": 9379, ""3"": 8116, ""4"": 10018, ""5"": 10016}",connected
55999,180,20000,0.11334916666666672,0.0021341780063812623,-4.714852141742594,"{""0"": 10905, ""1"": 7481, ""2"": 9395, ""3"": 8146, ""4"": 10047, ""5"": 10025}",connected
56099,180,20000,0.11176583333333334,0.002080943111504894,-4.714852141742594,"{""0"": 10913, ""1"": 7488, ""2"": 9423, ""3"": 8165, ""4"": 10074, ""5"": 10036}",connected
56199,180,20000,0.11018250000000007,0.0019222510379040614,-4.714852141742594,"{""0"": 10930, ""1"": 7510, ""2"": 9443, ""3"": 8179, ""4"": 10097, ""5"": 10040}",connected
56299,180,20000,0.10859916666666669,0.001564429692516569,-4.714852141742594,"{""0"": 10961, ""1"": 7520, ""2"": 9457, ""3"": 8195, ""4"": 10121, ""5"": 10045}",connected
56399,180,20000,0.10701583333333342,0.0018633246218087152,-4.714852141742594,"{""0"": 10981, ""1"": 7530, ""2"": 9468, ""3"": 8222, ""4"": 10151, ""5"": 10047}",connected
56499,182,20000,0.10543250000000004,0.002108031994430348,-4.695462731309235,"{""0"": 11023, ""1"": 7539, ""2"": 9483, ""3"": 8241, ""4"": 10155, ""5"": 10058}",connected
56599,182,20000,0.10384916666666666,0.003111438828636892,-4.695462731309235,"{""0"": 11057, ""1"": 7542, ""2"": 9489, ""3"": 8244, ""4"": 10180, ""5"": 10087}",connected
56699,182,20000,0.10226583333333339,0.003355892864638008,-4.695462731309235,"{""0"": 11082, ""1"": 7550, ""2"": 9510, ""3"": 8251, ""4"": 10210, ""5"": 10096}",connected
56799,182,20000,0.10068250000000001,0.0035302282866905444,-4.695462731309235,"{""0"": 11092, ""1"": 7567, ""2"": 9531, ""3"": 8264, ""4"": 10233, ""5"": 10112}",connected
56899,182,20000,0.09909916666666663,0.0030071743653388694,-4.695462731309235,"{""0"": 11098, ""1"": 7582, ""2"": 9551, ""3"": 8290, ""4"": 10261, ""5"": 10117}",connected
56999,182,20000,0.09751583333333347,0.0022601467574713753,-4.695462731309235,"{""0"": 11114, ""1"": 7598, ""2"": 9565, ""3"": 8297, ""4"": 10286, ""5"": 10139}",connected
57099,182,20000,0.09593250000000009,0.002511532623611856,-4.695462731309235,"{""0"": 11117, ""1"": 7605, ""2"": 9590, ""3"": 8321, ""4"": 10317, ""5"": 10149}",connected
57199,184,20000,0.0943491666666667,0.001983733138185926,-4.658898655166849,"{""0"": 11123, ""1"": 7621, ""2"": 9613, ""3"": 8337, ""4"": 10350, ""5"": 10155}",connected
57299,184,20000,0.09276583333333344,0.002063619166146964,-4.658898655166849,"{""0"": 11153, ""1"": 7628, ""2"": 9625, ""3"": 8358, ""4"": 10379, ""5"": 10156}",connected
57399,184,20000,0.09118250000000006,0.0018118888350727503,-4.658898655166849,"{""0"": 11158, ""1"": 7634, ""2"": 9655, ""3"": 8364, ""4"": 10387, ""5"": 10201}",connected
57499,184,20000,0.08959916666666667,0.001434907771908911,-4.658898655166849,"{""0"": 11175, ""1"": 7645, ""2"": 9664, ""3"": 8376, ""4"": 10430, ""5"": 10209}",connected
57599,184,20000,0.0880158333333334,0.001549477726657642,-4.658898655166849,"{""0"": 11181, ""1"": 7658, ""2"": 9683, ""3"": 8398, ""4"": 10454, ""5"": 10225}",connected
57699,184,20000,0.08643250000000002,0.001567122115084203,-4.658898655166849,"{""0"": 11194, ""1"": 7681, ""2"": 9708, ""3"": 8408, ""4"": 10469, ""5"": 10239}",connected
57799,184,20000,0.08484916666666664,0.001913285842165351,-4.658898655166849,"{""0"": 11199, ""1"": 7687, ""2"": 9716, ""3"": 8422, ""4"": 10507, ""5"": 10268}",connected
57899,184,20000,0.08326583333333337,0.0023385373133351095,-4.658898655166849,"{""0"": 11203, ""1"": 7700, ""2"": 9736, ""3"": 8441, ""4"": 10539, ""5"": 10280}",connected
57999,186,20000,0.08168249999999999,0.0026090731634758413,-4.634306717622094,"{""0"": 11232, ""1"": 7708, ""2"": 9767, ""3"": 8444, ""4"": 10550, ""5"": 10298}",connected
58099,186,20000,0.08009916666666661,0.002775351240852615,-4.634306717622094,"{""0"": 11237, ""1"": 7717, ""2"": 9770, ""3"": 8456, ""4"": 10581, ""5"": 10338}",connected
58199,186,20000,0.07851583333333345,0.0032279651916178407,-4.634306717622094,"{""0"": 11267, ""1"": 7717, ""2"": 9773, ""3"": 8469, ""4"": 10607, ""5"": 10366}",connected
58299,186,20000,0.07693250000000007,0.0027993866136239377,-4.634306717622094,"{""0"": 11273, ""1"": 7734, ""2"": 9798, ""3"": 8480, ""4"": 10628, ""5"": 10386}",connected
58399,186,20000,0.07534916666666669,0.0024079517177597156,-4.634306717622094,"{""0"": 11298, ""1"": 7755, ""2"": 9820, ""3"": 8491, ""4"": 10645, ""5"": 10390}",connected
58499,186,20000,0.07376583333333342,0.0025288676927448252,-4.634306717622094,"{""0"": 11335, ""1"": 7768, ""2"": 9836, ""3"": 8503, ""4"": 10665, ""5"": 10392}",connected
58599,186,20000,0.07218250000000004,0.001907999730319716,-4.634306717622094,"{""0"": 11358, ""1"": 7773, ""2"": 9850, ""3"": 8526, ""4"": 10694, ""5"": 10398}",connected
58699,188,20000,0.07059916666666677,0.001997548434592318,-4.603067138544284,"{""0"": 11399, ""1"": 7781, ""2"": 9866, ""3"": 8540, ""4"": 10707, ""5"": 10406}",connected
58799,188,20000,0.06901583333333339,0.002155085555277765,-4.603067138544284,"{""0"": 11403, ""1"": 7787, ""2"": 9872, ""3"": 8554, ""4"": 10749, ""5"": 10434}",connected
58899,188,20000,0.0674325,0.001858863464440219,-4.603067138544284,"{""0"": 11414, ""1"": 7794, ""2"": 9915, ""3"": 8567, ""4"": 10768, ""5"": 10441}",connected
58999,188,20000,0.06584916666666674,0.0017351443908410146,-4.603067138544284,"{""0"": 11418, ""1"": 7821, ""2"": 9954, ""3"": 8573, ""4"": 10783, ""5"": 10450}",connected
59099,188,20000,0.06426583333333336,0.0019067973052733578,-4.603067138544284,"{""0"": 11419, ""1"": 7849, ""2"": 9982, ""3"": 8591, ""4"": 10804, ""5"": 10454}",connected
59199,188,20000,0.06268249999999997,0.0017865714503568597,-4.603067138544284,"{""0"": 11460, ""1"": 7868, ""2"": 9999, ""3"": 8594, ""4"": 10817, ""5"": 10461}",connected
59299,188,20000,0.061099166666666704,0.00227244287612848,-4.603067138544284,"{""0"": 11472, ""1"": 7882, ""2"": 10024, ""3"": 8608, ""4"": 10831, ""5"": 10482}",connected
59399,190,20000,0.059515833333333434,0.003512137382058427,-4.578353159893304,"{""0"": 11487, ""1"": 7900, ""2"": 10059, ""3"": 8612, ""4"": 10850, ""5"": 10491}",connected
59499,190,20000,0.05793250000000005,0.00324821337882895,-4.578353159893304,"{""0"": 11509, ""1"": 7917, ""2"": 10087, ""3"": 8614, ""4"": 10878, ""5"": 10494}",connected
59599,190,20000,0.05634916666666678,0.003057406489388086,-4.578353159893304,"{""0"": 11514, ""1"": 7935, ""2"": 10114, ""3"": 8628, ""4"": 10897, ""5"": 10511}",connected
59699,190,20000,0.0547658333333334,0.003100767909490969,-4.578353159893304,"{""0"": 11529, ""1"": 7944, ""2"": 10126, ""3"": 8640, ""4"": 10907, ""5"": 10553}",connected
59799,190,20000,0.05318250000000002,0.0024435769332922064,-4.578353159893304,"{""0"": 11543, ""1"": 7947, ""2"": 10136, ""3"": 8659, ""4"": 10937, ""5"": 10577}",connected
59899,190,20000,0.05159916666666675,0.0022862837844877504,-4.578353159893304,"{""0"": 11549, ""1"": 7959, ""2"": 10154, ""3"": 8680, ""4"": 10966, ""5"": 10591}",connected
59999,190,20000,0.05001583333333337,0.002840284247940872,-4.578353159893304,"{""0"": 11589, ""1"": 7973, ""2"": 10183, ""3"": 8689, ""4"": 10974, ""5"": 10591}",connected
60099,192,20000,0.050000000000000044,0.0028980450952076353,-4.542293372452259,"{""0"": 11625, ""1"": 7983, ""2"": 10196, ""3"": 8699, ""4"": 10999, ""5"": 10597}",connected
60199,192,20000,0.050000000000000044,0.002504328709183028,-4.542293372452259,"{""0"": 11643, ""1"": 7992, ""2"": 10206, ""3"": 8729, ""4"": 11028, ""5"": 10601}",connected
60299,192,20000,0.050000000000000044,0.0031398510810686274,-4.542293372452259,"{""0"": 11662, ""1"": 8008, ""2"": 10225, ""3"": 8739, ""4"": 11056, ""5"": 10609}",connected
60399,192,20000,0.050000000000000044,0.0025375340550090188,-4.542293372452259,"{""0"": 11676, ""1"": 8019, ""2"": 10235, ""3"": 8762, ""4"": 11086, ""5"": 10621}",connected
60499,192,20000,0.050000000000000044,0.001975763530936092,-4.542293372452259,"{""0"": 11693, ""1"": 8034, ""2"": 10258, ""3"": 8781, ""4"": 11112, ""5"": 10621}",connected
60599,192,20000,0.050000000000000044,0.001835876277036732,-4.542293372452259,"{""0"": 11723, ""1"": 8044, ""2"": 10285, ""3"": 8795, ""4"": 11128, ""5"": 10624}",connected
60699,192,20000,0.050000000000000044,0.002027197255374631,-4.542293372452259,"{""0"": 11732, ""1"": 8070, ""2"": 10312, ""3"": 8799, ""4"": 11153, ""5"": 10633}",connected
60799,194,20000,0.050000000000000044,0.0022745993109128905,-4.516329486304894,"{""0"": 11740, ""1"": 8072, ""2"": 10324, ""3"": 8829, ""4"": 11187, ""5"": 10647}",connected
60899,194,20000,0.050000000000000044,0.0022920325717132074,-4.516329486304894,"{""0"": 11742, ""1"": 8100, ""2"": 10337, ""3"": 8845, ""4"": 11206, ""5"": 10669}",connected
60999,194,20000,0.050000000000000044,0.0023043760917789767,-4.516329486304894,"{""0"": 11753, ""1"": 8114, ""2"": 10356, ""3"": 8855, ""4"": 11239, ""5"": 10682}",connected
61099,194,20000,0.050000000000000044,0.0019539225424523464,-4.516329486304894,"{""0"": 11762, ""1"": 8134, ""2"": 10377, ""3"": 8865, ""4"": 11248, ""5"": 10713}",connected
61199,194,20000,0.050000000000000044,0.0020523032390337903,-4.516329486304894,"{""0"": 11775, ""1"": 8155, ""2"": 10396, ""3"": 8883, ""4"": 11269, ""5"": 10721}",connected
61299,194,20000,0.050000000000000044,0.0022487595088023227,-4.516329486304894,"{""0"": 11783, ""1"": 8175, ""2"": 10409, ""3"": 8903, ""4"": 11299, ""5"": 10730}",connected
61399,194,20000,0.050000000000000044,0.002234234247735003,-4.516329486304894,"{""0"": 11807, ""1"": 8177, ""2"": 10414, ""3"": 8923, ""4"": 11334, ""5"": 10744}",connected
61499,194,20000,0.050000000000000044,0.002139158649224555,-4.516329486304894,"{""0"": 11836, ""1"": 8186, ""2"": 10434, ""3"": 8935, ""4"": 11356, ""5"": 10752}",connected
61599,196,20000,0.050000000000000044,0.00217141802306287,-4.495418392741121,"{""0"": 11869, ""1"": 8210, ""2"": 10444, ""3"": 8944, ""4"": 11369, ""5"": 10763}",connected
61699,196,20000,0.050000000000000044,0.002094710938981734,-4.495418392741121,"{""0"": 11892, ""1"": 8253, ""2"": 10448, ""3"": 8944, ""4"": 11371, ""5"": 10791}",connected
61799,196,20000,0.050000000000000044,0.001993442691746168,-4.495418392741121,"{""0"": 11918, ""1"": 8313, ""2"": 10456, ""3"": 8946, ""4"": 11373, ""5"": 10793}",connected
61899,196,20000,0.050000000000000044,0.002542072299111169,-4.495418392741121,"{""0"": 11941, ""1"": 8382, ""2"": 10463, ""3"": 8946, ""4"": 11374, ""5"": 10793}",connected
61999,196,20000,0.050000000000000044,0.002502316263562534,-4.495418392741121,"{""0"": 11943, ""1"": 8457, ""2"": 10479, ""3"": 8951, ""4"": 11374, ""5"": 10795}",connected
62099,196,20000,0.050000000000000044,0.0029913461999967693,-4.495418392741121,"{""0"": 11964, ""1"": 8505, ""2"": 10501, ""3"": 8957, ""4"": 11377, ""5"": 10795}",connected
62199,196,20000,0.050000000000000044,0.003938293457613326,-4.495418392741121,"{""0"": 12001, ""1"": 8553, ""2"": 10510, ""3"": 8957, ""4"": 11381, ""5"": 10797}",connected
62299,198,20000,0.050000000000000044,0.0032108893897384405,-4.482086385451257,"{""0"": 12016, ""1"": 8600, ""2"": 10517, ""3"": 8972, ""4"": 11392, ""5"": 10802}",connected
62399,198,20000,0.050000000000000044,0.003404952313285321,-4.482086385451257,"{""0"": 12040, ""1"": 8633, ""2"": 10535, ""3"": 8980, ""4"": 11400, ""5"": 10811}",connected
62499,198,20000,0.050000000000000044,0.0029579375192406586,-4.482086385451257,"{""0"": 12117, ""1"": 8647, ""2"": 10538, ""3"": 8984, ""4"": 11402, ""5"": 10811}",connected
62599,198,20000,0.050000000000000044,0.0025189752559526823,-4.482086385451257,"{""0"": 12130, ""1"": 8671, ""2"": 10559, ""3"": 8984, ""4"": 11404, ""5"": 10851}",connected
62699,198,20000,0.050000000000000044,0.0028048466620384715,-4.482086385451257,"{""0"": 12138, ""1"": 8698, ""2"": 10574, ""3"": 8984, ""4"": 11404, ""5"": 10901}",connected
62799,198,20000,0.050000000000000044,0.0028311530049541034,-4.482086385451257,"{""0"": 12153, ""1"": 8709, ""2"": 10580, ""3"": 8986, ""4"": 11407, ""5"": 10964}",connected
62899,198,20000,0.050000000000000044,0.0028724210767541083,-4.482086385451257,"{""0"": 12166, ""1"": 8761, ""2"": 10600, ""3"": 8993, ""4"": 11415, ""5"": 10964}",connected
62999,200,20000,0.050000000000000044,0.0024385085157700814,-4.460392305706628,"{""0"": 12172, ""1"": 8804, ""2"": 10616, ""3"": 9006, ""4"": 11430, ""5"": 10971}",connected
63099,200,20000,0.050000000000000044,0.0022207427094690503,-4.460392305706628,"{""0"": 12205, ""1"": 8844, ""2"": 10629, ""3"": 9010, ""4"": 11434, ""5"": 10977}",connected
63199,200,20000,0.050000000000000044,0.0016294630960328503,-4.460392305706628,"{""0"": 12221, ""1"": 8907, ""2"": 10641, ""3"": 9014, ""4"": 11438, ""5"": 10978}",connected
63299,200,20000,0.050000000000000044,0.0018010418760241009,-4.460392305706628,"{""0"": 12245, ""1"": 8960, ""2"": 10656, ""3"": 9018, ""4"": 11442, ""5"": 10978}",connected
